config,layer,width,sae_id,avg_l0,fvu,hierarchy,parent,token,predict_absorption,absorption_structured_strict,absorption_structured_relaxed,eligible,n_eligible,parent_latent,absorber_latent,anchor_provenance,kg4_anchor,data_derived_anchor,anchor_agreement,recall_hole,firing_jaccard,precision,hole_coverage_gain,gain_ci_lo,gain_ci_hi,random_latent_gain,oracle_decoder_cos,oracle_absorption_fraction,oracle_corroborates,max_prec_latent,concentration_score,neuronpedia_parent_label,neuronpedia_absorber_label
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,do,DESCRIPTIVE_ONLY,False,False,False,41,6210,14014,kg4,6210,6210,True,0.8947,0.0169,0.2317,0.8947,0.7368,1.0,0.0,0.2166,1.0,True,12307,0.3167,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,doing,DESCRIPTIVE_ONLY,False,False,False,6,6210,7661,kg4,6210,6210,True,1.0,0.0114,0.2364,1.0,1.0,1.0,0.0,0.2538,1.0,True,14768,0.4543,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,density,DESCRIPTIVE_ONLY,False,False,False,3,6210,,kg4,6210,6210,True,0.0,,,,,,,,,False,1334,0.025,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,described,DESCRIPTIVE_ONLY,False,False,False,8,6210,,kg4,6210,6210,True,1.0,,,,,,,,,False,9385,0.0082,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,data,DESCRIPTIVE_ONLY,False,False,False,44,6210,14627,kg4,6210,6210,True,1.0,0.0432,0.2,0.0625,0.0,0.1875,0.0,0.0134,0.0625,False,2760,0.0076,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,deviation,DESCRIPTIVE_ONLY,False,False,False,24,6210,2050,kg4,6210,6210,True,,0.0107,0.0,,,,,0.2511,,True,13491,0.0065,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,defined,DESCRIPTIVE_ONLY,False,False,False,19,6210,7984,kg4,6210,6210,True,1.0,0.0196,0.0465,,,,,0.1388,0.4,True,10236,0.0231,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,first_letter_spelling,D,development,DESCRIPTIVE_ONLY,False,False,False,11,6210,9459,kg4,6210,6210,True,1.0,0.0021,0.4,,,,,0.0796,,True,9459,0.0389,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Australia,NO_HOLE,False,False,True,150,3792,347,kg4,3792,3792,True,0.0067,0.0484,0.068,0.0,0.0,0.0,0.0,0.0703,,True,6398,0.0002,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Brazil,NO_HOLE,False,False,True,150,3792,678,kg4,3792,3792,True,0.0,0.0208,0.0541,0.0,0.0,0.0,0.0,0.0616,,True,1834,0.0001,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Canada,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.0857,0.0,0.0,0.0,0.0,0.0347,,True,15111,0.0001,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,China,NO_HOLE,False,False,True,150,3792,134,kg4,3792,3792,True,0.0,0.0052,0.3125,0.0,0.0,0.0,0.0,-0.0061,,False,134,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,France,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.019,0.0,0.0,0.0,0.0,0.0347,,True,8212,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Georgia,ABSORPTION_STRUCTURED,True,True,True,150,3792,4697,kg4,3792,3792,True,0.7333,0.0218,0.8021,0.7333,0.66,0.8,0.14,0.0121,1.0,False,5933,0.0454,names of countries and their related terms,terms related to geological or geographical features and references
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Germany,NO_HOLE,False,False,True,150,3792,680,kg4,3792,3792,True,0.0,0.0404,0.115,0.0,0.0,0.0,0.0,0.0402,,True,4984,0.0006,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,India,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.0286,0.0,0.0,0.0,0.0,0.0347,,True,9667,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Iran,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.0286,0.0,0.0,0.0,0.0,0.0347,,True,8960,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Ireland,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.019,0.0,0.0,0.0,0.0,0.0347,,True,1274,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Israel,NO_HOLE,False,False,True,150,3792,752,kg4,3792,3792,True,0.0,0.0856,0.2581,0.0,0.0,0.0,0.0,0.0751,,True,12547,0.0052,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Italy,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.0381,0.0,0.0,0.0,0.0,0.0347,,True,15947,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Japan,NO_HOLE,False,False,True,150,3792,480,kg4,3792,3792,True,0.0,0.0226,0.0179,0.0,0.0,0.0,0.0,-0.0064,,False,14496,0.0001,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Jordan,DESCRIPTIVE_ONLY,False,True,False,124,3792,9339,kg4,3792,3792,True,0.6452,0.0216,0.8552,0.6452,0.5565,0.7258,0.0,0.0593,1.0,True,13424,0.043,names of countries and their related terms,references to specific entities or identifiers within structured data or code
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Mexico,NO_HOLE,False,False,True,150,3792,13586,kg4,3792,3792,True,0.02,0.0523,0.9412,0.02,0.0,0.0467,0.0,0.0032,1.0,False,7320,0.0138,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,New Zealand,NO_HOLE,False,False,True,150,3792,347,kg4,3792,3792,True,0.0,0.0484,0.0748,0.0,0.0,0.0,0.0,0.0703,,True,4132,0.0003,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Poland,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.0571,0.0,0.0,0.0,0.0,0.0347,,True,10596,0.0001,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Russia,NO_HOLE,False,False,True,150,3792,318,kg4,3792,3792,True,0.0,0.037,0.1238,0.0,0.0,0.0,0.0,0.0347,,True,7098,0.0002,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,Spain,NO_HOLE,False,False,True,150,3792,1627,kg4,3792,3792,True,0.0067,0.031,0.08,0.0,0.0,0.0,0.0,0.2191,,True,3945,0.0001,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,United Kingdom,NO_HOLE,False,False,True,150,3792,315,kg4,3792,3792,True,0.0,0.0038,1.0,0.0,0.0,0.0,0.0,-0.0608,,False,315,0.0013,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,taxonomic_country,country,United States,NO_HOLE,False,False,True,150,3792,15519,kg4,3792,3792,True,0.1533,0.0322,0.959,0.1533,0.1,0.2133,0.0,-0.0038,0.0,False,846,0.0,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Jackson,NO_HOLE,False,False,True,150,2291,6416,data_derived,,2291,,0.1133,0.0428,1.0,0.1133,0.0667,0.1667,0.0067,-0.0571,0.0,False,4876,0.019,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Paris,NO_HOLE,False,False,True,150,2291,4339,data_derived,,2291,,0.2867,0.0349,1.0,0.2867,0.2133,0.36,0.0,-0.0103,0.0,False,4339,0.0368,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Hollywood,NO_HOLE,False,False,True,150,2291,1431,data_derived,,2291,,0.14,0.0414,1.0,0.12,0.0733,0.1733,0.0,0.0102,0.8571,False,12214,0.0227,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Phoenix,NO_HOLE,False,False,True,150,2291,7418,data_derived,,2291,,0.1067,0.0474,0.961,0.1067,0.06,0.16,0.0,0.0275,1.0,True,3980,0.0126,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Florence,NO_HOLE,False,False,True,150,2291,4321,data_derived,,2291,,0.1467,0.0396,1.0,0.1467,0.0933,0.2067,0.0067,0.0607,1.0,True,4321,0.0161,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Columbus,NO_HOLE,False,False,True,150,2291,9771,data_derived,,2291,,0.1467,0.0408,1.0,0.1467,0.0933,0.2067,0.0,-0.0074,0.0,False,4178,0.019,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Bath,NO_HOLE,False,False,True,150,2291,1418,data_derived,,2291,,0.1667,0.0423,1.0,0.1667,0.1067,0.2267,0.0,0.0551,1.0,True,11502,0.0189,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Jordan,NO_HOLE,False,False,True,150,2291,10462,data_derived,,2291,,0.2467,0.0487,0.8242,0.2467,0.18,0.32,0.0333,0.044,1.0,True,5325,0.0148,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Cork,NO_HOLE,False,False,True,150,2291,16191,data_derived,,2291,,0.0933,0.051,0.8795,0.0933,0.0467,0.14,0.0267,0.0232,1.0,False,16191,0.0077,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Cleveland,NO_HOLE,False,False,True,150,2291,10669,data_derived,,2291,,0.0933,0.041,1.0,0.0933,0.0467,0.14,0.0,0.0395,1.0,True,10669,0.0108,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Sydney,NO_HOLE,False,False,True,150,2291,9751,data_derived,,2291,,0.1067,0.0451,0.9597,0.1067,0.06,0.16,0.0,0.033,1.0,True,9751,0.0061,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Cologne,NO_HOLE,False,False,True,150,2291,7706,data_derived,,2291,,0.2,0.0407,1.0,0.2,0.14,0.2667,0.2,0.0176,1.0,False,7706,0.0206,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Worth,NO_HOLE,False,False,True,150,2291,10446,data_derived,,2291,,0.1733,0.0912,0.3475,0.14,0.0867,0.2,0.0,0.0465,0.7368,True,7298,0.0058,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Mobile,NO_HOLE,False,False,True,150,2291,10931,data_derived,,2291,,0.1333,0.0695,0.7853,0.1333,0.08,0.1933,0.0,0.0305,1.0,True,1995,0.0399,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Reading,NO_HOLE,False,False,True,150,2291,8902,data_derived,,2291,,0.1667,0.0433,1.0,0.1667,0.1067,0.2267,0.0,-0.004,0.0,False,8902,0.209,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Hull,NO_HOLE,False,False,True,150,2291,15427,data_derived,,2291,,0.1533,0.0483,0.8333,0.1533,0.1,0.2133,0.04,0.0386,1.0,True,15427,0.0126,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Buffalo,NO_HOLE,False,False,True,150,2291,6837,data_derived,,2291,,0.12,0.0517,0.9932,0.12,0.0667,0.1733,0.0133,0.043,1.0,True,6837,0.0167,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Sandy,DESCRIPTIVE_ONLY,False,False,False,70,2291,2657,data_derived,,2291,,0.1014,0.0587,0.3317,0.1014,0.029,0.1739,0.0725,0.0066,1.0,False,3441,0.011,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Nice,DESCRIPTIVE_ONLY,False,False,False,144,2291,5140,data_derived,,2291,,0.2569,0.0377,0.9301,0.25,0.1806,0.3264,0.0,0.0862,1.0,True,5140,0.014,,
16k_L12,12,16k,layer_12/width_16k/average_l0_82,82,0.1926,homograph_city,city,Bend,NO_HOLE,False,False,True,150,2291,11812,data_derived,,2291,,0.1067,0.0294,1.0,0.06,0.0267,0.1,0.0,0.0659,0.5333,True,7697,0.011,,
